,datetime,is_fast_wind,CME
96,2020-03-21 02:38:25,0,False
97,2014-09-05 03:30:34,0,False
98,2020-04-21 08:11:24,0,False
99,2017-10-23 01:30:07,1,False
100,2013-09-12 03:30:28,0,False
101,2014-11-14 03:25:21,0,False
102,2015-02-10 05:45:36,0,False
103,2015-10-17 08:06:37,,False
104,2017-06-01 01:30:06,0,False
105,2018-07-09 06:35:24,0,False
106,2014-01-16 04:30:24,0,False
107,2015-10-17 05:52:17,,False
108,2020-06-03 08:04:28,0,False
109,2020-02-05 07:12:28,0,False
110,2015-06-03 08:27:50,0,False
111,2019-02-15 06:25:31,0,False
112,2013-03-19 06:03:45,0,False
113,2014-08-25 05:47:21,0,False
114,2015-05-11 07:09:47,1,False
115,2019-09-01 07:20:38,1,False
116,2014-02-15 07:21:41,0,False
117,2016-07-31 06:58:58,0,False
118,2015-06-13 08:17:27,0,False
119,2015-01-01 05:49:52,0,False
120,2013-08-03 07:22:37,0,False
121,2015-11-03 06:46:14,0,False
122,2013-01-19 08:03:18,0,False
123,2013-05-18 07:54:02,0,False
124,2019-11-15 16:41:49,0,False
125,2018-04-12 01:30:02,0,False
126,2017-10-22 04:11:49,1,False
127,2016-12-22 02:30:06,1,False
128,2015-07-16 05:49:58,0,False
129,2018-05-26 06:26:41,0,False
130,2014-02-19 06:13:20,0,False
131,2016-06-11 01:30:08,0,False
132,2013-05-18 05:06:56,0,False
133,2015-05-04 08:24:21,0,True
134,2019-08-04 08:13:53,0,False
135,2014-08-23 06:17:06,0,False
136,2017-06-16 06:47:54,0,False
137,2016-06-25 07:03:54,0,False
138,2017-07-20 08:11:26,1,False
139,2013-01-19 07:23:18,0,False
140,2019-09-20 08:52:57,0,False
141,2012-11-10 05:07:54,0,False
142,2014-04-09 05:41:25,0,False
143,2016-05-16 02:36:03,0,False
144,2018-11-29 05:53:02,0,False
145,2016-02-06 04:39:57,0,False
146,2019-08-04 05:34:54,0,False
147,2015-04-12 03:37:54,0,False
148,2020-04-24 05:56:02,0,False
149,2014-03-12 03:30:16,0,False
150,2019-05-15 08:50:59,0,False
151,2015-11-07 05:56:10,1,False
152,2019-01-23 05:10:32,0,False
153,2016-10-03 07:44:49,0,False
154,2016-02-07 06:51:06,0,False
155,2017-03-07 06:53:59,0,False
156,2020-05-02 03:43:53,0,False
157,2015-08-30 04:47:45,0,False
158,2018-10-21 02:47:15,0,False
159,2019-08-26 01:30:02,0,False
160,2018-03-29 04:20:02,0,False
161,2016-02-08 04:41:03,0,False
162,2019-10-31 01:30:04,0,False
163,2018-09-10 08:04:10,0,False
164,2013-06-13 10:08:33,0,False
165,2020-07-03 07:03:03,0,False
166,2014-05-09 06:42:14,0,False
167,2017-09-23 04:56:27,0,False
168,2018-02-09 08:58:21,0,False
169,2019-11-15 17:54:52,0,False
170,2017-06-15 03:38:45,1,False
171,2019-01-20 06:18:44,0,False
172,2018-01-04 07:56:15,0,False
173,2020-01-28 07:13:56,0,False
174,2019-01-11 02:30:06,0,False
175,2017-01-28 03:34:00,1,False
176,2014-11-16 02:30:15,0,False
177,2014-04-19 04:05:11,0,True
178,2017-08-17 07:00:07,1,False
179,2017-05-05 04:42:13,0,False
180,2017-10-02 05:46:30,0,False
181,2019-04-26 04:07:50,0,False
182,2017-07-19 05:48:40,1,False
183,2017-07-05 05:44:02,0,False
184,2017-05-17 04:42:17,1,False
185,2019-08-19 06:43:48,0,False
186,2018-06-28 02:50:02,0,False
187,2018-05-08 07:53:39,0,False
188,2018-06-24 04:02:20,1,False
189,2019-01-07 02:30:09,0,False
190,2016-04-01 08:14:35,0,False
191,2020-03-19 05:59:07,0,False
192,2016-02-10 04:39:38,0,False
193,2014-10-28 06:25:48,0,False
194,2018-10-29 07:56:30,0,False
195,2019-12-30 03:49:21,0,False
196,2013-04-12 06:08:48,0,False
197,2020-02-08 04:44:40,0,False
198,2015-08-22 03:38:53,0,True
199,2014-07-01 03:30:32,0,False
200,2018-07-01 05:21:18,0,False
201,2019-03-09 08:52:48,0,False
202,2018-05-23 05:15:13,0,False
203,2019-12-03 14:17:40,0,False
204,2019-01-24 05:08:23,0,False
205,2017-04-06 22:14:07,0,False
206,2015-03-19 07:54:14,1,False
207,2014-08-07 04:36:49,0,False
208,2015-11-29 02:30:08,0,False
209,2016-02-01 08:03:37,0,False
210,2015-09-06 08:05:53,0,False
211,2019-05-30 08:43:35,0,False
212,2015-04-15 01:30:40,1,False
213,2014-09-24 05:15:32,0,False
214,2015-11-22 09:28:13,0,False
215,2016-05-05 04:54:33,0,False
216,2019-07-17 02:32:40,0,False
217,2018-06-10 03:48:42,0,False
218,2015-08-27 02:34:31,0,False
219,2014-02-24 06:50:29,0,False
220,2013-07-10 07:12:02,0,True
221,2016-03-20 04:47:56,0,False
222,2019-05-08 02:50:06,0,True
223,2017-04-19 03:37:01,1,False
224,2018-09-21 00:50:06,0,False
225,2017-05-24 01:30:05,0,True
226,2017-04-05 03:39:25,0,False
227,2015-09-17 01:30:05,0,False
228,2013-11-19 06:42:15,0,False
229,2016-08-26 07:08:04,0,False
230,2015-05-09 01:31:39,0,False
231,2018-02-22 07:46:36,0,False
232,2013-08-24 04:38:16,0,False
233,2019-10-05 06:20:42,0,False
234,2019-08-28 01:30:14,1,False
235,2014-09-29 23:31:13,0,False
236,2014-12-25 04:28:41,0,False
237,2015-11-23 08:07:08,0,False
238,2019-08-21 05:03:54,0,False
239,2016-05-09 03:38:31,0,False
240,2018-06-08 05:44:18,0,False
241,2013-07-18 08:41:07,0,False
242,2013-09-25 09:12:17,0,False
243,2013-11-02 03:30:29,0,False
244,2018-10-25 10:36:09,0,False
245,2015-08-19 05:46:16,0,False
246,2013-12-17 05:03:55,0,False
247,2016-05-27 06:08:44,0,False
248,2015-01-15 04:00:42,0,False
249,2017-09-12 05:39:30,1,False
250,2014-09-19 06:27:44,0,False
251,2018-12-07 06:37:51,1,False
252,2016-07-27 04:47:52,0,False
253,2020-03-11 04:51:53,0,False
254,2020-03-31 06:01:07,0,False
255,2014-12-10 03:30:18,1,False
256,2015-07-21 05:46:07,0,False
257,2014-04-27 05:05:08,0,False
258,2015-10-25 02:35:36,0,False
259,2018-05-11 04:01:51,0,False
260,2018-04-09 08:51:54,0,False
261,2017-09-05 06:48:47,,False
262,2017-04-09 01:30:04,0,False
263,2017-06-25 05:44:09,0,False
264,2019-10-07 01:30:14,0,False
265,2016-06-23 03:37:44,0,False
266,2014-09-25 05:49:36,0,False
267,2019-04-24 05:25:25,0,False
268,2014-03-20 06:56:00,0,False
269,2019-06-14 04:10:33,0,False
270,2014-07-23 03:30:11,0,False
271,2017-02-26 08:51:53,1,False
272,2013-10-23 06:25:48,0,False
273,2017-11-20 09:01:24,0,False
274,2019-03-26 09:10:09,0,False
275,2017-07-17 03:35:15,0,False
276,2018-08-01 06:38:16,0,False
277,2014-08-26 05:45:15,0,False
278,2013-11-16 05:38:07,0,False
279,2013-06-20 04:44:53,1,False
280,2014-11-08 08:16:22,,False
281,2014-10-01 06:19:43,0,False
282,2015-02-09 06:43:41,0,False
283,2013-05-13 03:30:30,0,False
284,2013-12-07 06:08:55,0,False
285,2016-06-22 06:51:10,0,False
286,2019-02-28 05:08:17,0,False
287,2016-12-07 07:51:42,1,False
288,2015-03-06 03:40:01,0,False
289,2020-02-28 04:49:30,0,False
290,2014-04-18 05:46:34,1,True
291,2014-09-06 06:19:38,0,False
292,2019-07-08 07:49:36,0,False
293,2015-08-08 01:30:04,0,False
294,2017-07-05 06:48:00,0,False
295,2018-02-14 09:01:05,0,False
296,2017-02-14 04:37:39,0,False
297,2020-03-09 03:46:26,0,False
298,2017-10-23 02:37:44,1,False
299,2013-11-10 07:11:48,0,False
300,2016-01-29 05:57:17,0,False
301,2017-04-19 02:33:16,1,False
302,2018-04-04 03:58:33,0,False
303,2020-04-23 05:55:53,0,False
304,2014-03-05 05:02:42,0,False
305,2015-03-10 01:30:36,0,False
306,2014-09-17 00:25:01,0,False
307,2018-11-28 08:34:57,0,False
308,2020-06-25 01:30:03,0,False
309,2020-03-16 02:38:16,0,False
310,2016-07-17 04:45:12,1,True
311,2016-02-29 05:50:51,0,False
312,2019-09-28 09:33:28,0,False
313,2018-01-16 03:34:06,0,False
314,2018-04-10 08:40:29,0,False
315,2015-01-22 04:43:39,0,False
316,2014-01-01 05:34:48,0,False
317,2018-08-15 09:25:25,0,False
318,2015-12-28 05:46:26,0,True
319,2017-03-16 01:30:03,0,False
320,2018-11-07 02:30:23,0,False
321,2020-01-08 03:49:20,0,False
322,2019-06-05 01:30:08,0,False
323,2018-11-18 05:00:36,0,False
324,2017-03-26 02:33:45,1,False
325,2017-10-25 07:56:44,0,False
326,2014-12-26 03:54:55,0,False
327,2014-10-18 05:20:28,1,False
328,2013-05-09 04:53:24,0,False
329,2014-08-07 04:03:24,0,False
330,2017-05-07 02:33:40,0,False
331,2015-08-17 03:40:01,0,False
332,2019-11-10 06:32:24,0,False
333,2015-09-13 03:48:04,0,False
334,2012-12-11 08:25:22,0,False
335,2015-07-26 07:43:52,0,False
336,2020-05-24 05:54:13,0,False
337,2019-05-13 06:59:55,0,True
338,2017-03-27 04:43:04,1,False
339,2019-04-04 01:30:10,0,False
340,2013-09-12 09:07:09,0,False
341,2019-11-18 05:00:36,0,False
342,2018-07-01 02:46:23,,False
343,2016-03-02 04:42:48,0,False
344,2013-08-11 08:59:55,0,False
345,2014-04-16 06:09:00,0,True
346,2019-02-01 10:14:07,0,False
347,2016-09-12 08:12:57,0,False
348,2013-11-03 04:37:53,0,False
349,2015-02-17 02:30:32,0,False
350,2015-05-25 01:30:39,0,False
351,2014-10-23 04:36:49,0,False
352,2016-08-29 08:09:19,0,False
353,2014-11-27 03:57:57,0,False
354,2018-05-15 01:30:10,0,False
355,2017-03-26 03:37:29,1,False
356,2019-01-11 06:27:29,0,False
357,2017-03-28 01:30:04,1,False
358,2013-05-19 06:20:42,0,False
359,2015-07-13 04:42:34,0,False
360,2020-04-30 01:30:07,0,False
361,2013-11-03 06:54:32,0,False
362,2019-03-31 04:09:00,0,False
363,2017-06-17 05:47:54,0,False
364,2020-06-15 05:51:47,0,False
365,2015-09-14 03:55:53,0,False
366,2018-11-06 10:48:55,0,False
367,2019-06-12 09:23:16,0,False
368,2017-07-21 08:14:24,1,False
369,2013-06-13 11:29:00,0,False
370,2015-12-17 04:40:58,0,True
371,2013-01-16 08:43:59,0,False
372,2014-11-15 03:51:51,0,False
373,2019-09-06 02:42:23,0,False
374,2012-10-15 03:30:23,1,False
375,2015-11-21 02:30:08,0,False
376,2013-10-22 05:11:12,0,False
377,2012-11-02 03:30:26,0,False
378,2019-12-27 05:03:45,0,False
379,2019-05-06 06:43:54,0,False
380,2015-09-27 04:45:33,0,False
381,2015-01-30 08:23:47,1,False
382,2018-08-14 01:30:03,0,False
383,2019-05-26 01:30:11,0,False
384,2013-02-13 08:24:42,0,False
385,2015-10-03 08:02:36,0,False
386,2016-08-17 01:56:04,0,False
387,2014-03-22 05:15:11,0,False
388,2020-02-07 08:27:28,0,False
389,2015-12-07 03:37:17,0,False
390,2016-03-31 03:43:03,0,False
391,2016-04-03 01:30:11,0,False
392,2016-08-28 03:46:50,0,False
393,2013-07-11 11:27:42,0,False
394,2016-08-23 08:12:41,0,False
395,2013-08-06 05:56:48,0,False
396,2018-06-27 09:08:19,0,True
397,2018-12-09 02:30:06,0,False
398,2019-01-08 10:38:31,0,False
399,2014-05-28 04:33:48,0,False
400,2017-06-07 03:41:21,0,False
401,2017-10-02 07:41:35,0,False
402,2013-12-29 01:28:23,0,False
403,2014-08-28 05:12:43,0,False
404,2016-03-06 04:41:16,0,False
405,2013-08-16 04:34:31,0,False
406,2015-03-22 07:00:00,0,False
407,2016-01-17 03:38:09,,False
408,2015-02-15 08:57:46,0,False
409,2016-08-20 04:52:53,0,False
410,2018-10-02 09:09:34,0,False
411,2016-10-17 01:30:06,0,False
412,2020-05-16 03:42:51,0,False
413,2012-12-26 05:45:20,0,False
414,2018-03-07 05:39:59,0,False
415,2020-03-01 07:01:29,0,False
416,2020-01-27 09:24:19,0,False
417,2014-06-22 05:07:46,0,False
418,2013-05-22 03:30:36,0,False
419,2013-12-29 02:37:48,0,False
420,2015-09-10 08:23:32,0,False
421,2020-05-10 03:42:22,0,False
422,2019-03-09 03:49:45,0,False
423,2017-01-23 07:47:12,0,False
424,2016-07-30 01:30:06,0,False
425,2019-03-15 04:07:27,0,False
426,2016-12-30 04:37:46,0,False
427,2015-10-18 04:51:44,0,False
428,2017-10-12 07:51:38,1,False
429,2015-01-03 03:30:18,0,False
430,2014-04-27 04:02:12,0,False
431,2019-11-19 08:24:15,0,False
432,2013-03-29 07:18:28,0,False
433,2014-01-03 06:19:34,0,False
434,2014-08-24 06:19:09,0,False
435,2017-04-10 02:33:51,0,True
436,2017-06-29 06:58:45,0,False
437,2016-04-08 05:49:44,0,False
438,2016-01-21 06:52:31,0,True
439,2017-04-22 02:34:02,1,False
440,2012-10-24 05:25:42,0,False
441,2016-03-14 03:45:40,1,False
442,2015-01-05 04:54:22,0,False
443,2015-04-22 05:51:26,0,False
444,2016-07-06 05:54:53,1,False
445,2015-11-27 09:04:23,0,False
446,2016-07-28 03:39:44,0,False
447,2015-11-03 08:57:29,0,False
448,2013-09-26 06:18:51,0,False
449,2020-04-10 01:30:05,0,False
450,2018-11-30 02:30:20,0,False
451,2015-11-16 08:26:45,0,False
452,2015-07-03 06:30:32,0,False
453,2016-09-16 04:43:48,0,False
454,2015-11-08 07:07:49,1,False
455,2013-05-24 03:30:32,1,True
456,2017-02-19 07:47:49,0,False
457,2018-12-09 03:45:57,0,False
458,2013-01-04 05:08:19,0,False
459,2013-11-01 04:03:59,0,False
460,2019-09-01 01:30:01,1,False
461,2017-09-30 03:36:03,0,False
462,2017-10-07 08:01:18,0,False
463,2015-07-30 05:50:01,1,False
464,2017-10-05 01:30:14,0,False
465,2019-01-01 06:27:23,0,False
466,2016-08-25 04:56:02,0,False
467,2017-01-12 07:50:45,0,False
468,2018-12-02 09:37:09,0,False
469,2013-09-03 10:26:26,0,False
470,2019-09-09 03:55:37,0,False
471,2019-06-07 07:59:37,0,False
472,2020-04-06 05:54:15,0,False
473,2018-08-31 07:55:46,0,False
474,2018-01-30 06:40:23,0,False
475,2014-10-12 07:18:17,0,False
476,2015-08-07 07:51:19,0,False
477,2016-08-16 05:46:55,0,False
478,2012-12-28 04:30:22,0,False
479,2014-01-28 07:24:38,0,False
480,2015-01-01 03:30:17,0,False
481,2016-01-03 08:00:15,1,False
482,2020-05-22 01:30:04,0,False
483,2016-07-01 02:35:01,0,False
484,2014-02-18 05:04:35,0,True
485,2018-06-18 02:47:19,0,False
486,2019-10-20 07:47:21,,False
487,2014-10-29 04:42:11,0,False
488,2013-08-27 10:24:19,0,False
489,2019-04-13 05:22:36,0,False
490,2019-05-14 09:19:31,0,True
491,2014-08-29 05:46:24,0,False
492,2019-05-18 05:24:54,0,False
493,2018-08-19 02:45:51,0,False
494,2016-06-14 05:40:40,1,False
495,2013-08-23 09:13:58,0,False
496,2015-12-01 04:42:21,0,False
497,2018-07-07 08:25:56,0,False
498,2013-08-17 05:40:30,0,False
499,2017-04-13 05:48:00,0,False
500,2013-10-21 05:10:43,0,False
501,2013-08-12 03:30:21,0,False
502,2015-04-23 06:57:30,0,False
503,2018-09-22 11:42:27,0,False
504,2017-04-24 01:30:04,0,False
505,2015-12-06 05:50:42,0,False
506,2020-04-24 01:30:23,0,False
507,2014-11-25 03:08:27,0,False
508,2020-02-06 08:42:07,0,False
509,2016-09-15 06:56:31,0,False
510,2016-10-24 08:44:03,1,False
511,2015-11-10 09:25:02,0,False
512,2015-04-25 03:39:16,0,False
513,2017-09-10 01:30:06,1,False
514,2012-10-14 04:43:26,0,False
515,2014-04-06 04:37:57,0,False
516,2017-11-07 06:45:51,1,False
517,2015-08-18 01:30:05,0,False
518,2017-03-16 04:41:42,0,False
519,2017-11-02 06:47:59,0,False
520,2014-12-04 04:58:35,1,False
521,2018-11-27 09:30:20,0,False
522,2018-11-20 04:59:37,0,False
523,2019-12-17 04:57:07,0,False
524,2014-04-10 04:03:55,0,False
525,2019-04-16 07:53:12,0,False
526,2013-03-17 05:22:19,0,False
527,2019-03-17 01:30:09,0,False
528,2017-11-02 01:30:07,0,False
529,2018-07-21 06:50:37,1,False
530,2017-03-04 06:47:03,1,False
531,2018-09-10 01:30:12,0,False
532,2014-08-05 05:56:12,,False
533,2018-10-21 04:07:59,0,False
534,2017-04-15 06:58:51,0,False
535,2017-12-04 04:39:14,0,False
536,2013-10-13 05:08:17,0,False
537,2019-12-03 21:39:00,0,False
538,2013-05-09 19:59:24,0,False
539,2018-01-13 05:58:12,0,False
540,2013-11-20 07:13:01,0,False
541,2013-10-30 04:36:37,0,False
542,2019-01-24 08:59:00,0,False
543,2020-06-17 08:05:53,0,False
544,2013-09-08 06:56:22,0,False
545,2020-06-21 02:37:15,0,False
546,2016-02-26 09:04:10,0,False
547,2016-05-18 04:58:53,0,False
548,2015-11-24 03:35:12,0,False
549,2016-03-20 07:02:05,0,False
550,2019-11-14 20:58:12,0,False
551,2017-02-02 03:33:22,0,False
552,2019-10-10 05:13:02,0,False
553,2020-06-20 06:53:07,0,False
554,2016-12-24 02:30:12,1,False
555,2015-07-07 05:25:26,,False
556,2016-03-06 05:45:30,0,False
557,2019-03-01 07:45:06,0,False
558,2019-11-16 19:36:47,,False
559,2012-12-11 07:06:57,0,False
560,2017-12-14 03:35:15,0,False
561,2014-09-26 04:40:14,0,False
562,2012-12-22 07:53:07,0,False
563,2014-04-05 04:38:53,0,False
564,2015-08-08 03:37:55,0,False
565,2015-09-05 08:08:56,0,True
566,2015-02-12 04:38:41,0,False
567,2017-11-06 03:34:28,0,False
568,2014-05-24 04:35:40,0,False
569,2016-07-16 03:38:06,0,False
570,2015-11-14 08:22:01,0,False
571,2015-09-26 03:40:45,0,False
572,2017-07-04 03:36:02,,False
573,2016-08-19 03:41:41,0,False
574,2016-10-03 08:43:43,0,False
575,2015-09-22 08:26:02,0,False
576,2013-06-03 10:46:50,0,True
577,2017-09-03 06:45:00,,False
578,2013-10-24 05:44:08,0,False
579,2013-07-08 04:47:29,0,False
580,2020-06-05 02:36:37,0,False
581,2019-08-05 06:36:16,0,False
582,2018-12-29 05:01:55,0,False
583,2016-01-11 10:07:43,0,False
584,2015-03-15 01:31:00,0,True
585,2019-10-28 09:13:24,0,False
586,2018-10-13 04:09:56,0,False
587,2013-07-23 11:35:14,0,False
588,2018-05-11 09:12:41,0,False
589,2015-02-09 03:33:34,0,False
590,2014-03-02 05:04:54,0,False
591,2015-08-20 04:45:49,0,False
592,2020-07-01 02:36:02,0,False
593,2019-04-03 04:13:49,0,False
594,2013-10-05 04:35:30,0,False
595,2014-05-31 07:00:31,0,False
596,2018-01-31 04:40:54,0,False
597,2015-01-17 03:56:28,0,False
598,2013-06-03 03:30:30,0,True
599,2017-11-21 04:38:18,0,False
600,2020-03-21 03:45:37,0,False
601,2019-04-01 06:49:45,0,False
602,2014-10-04 07:03:11,0,False
603,2017-11-09 04:59:51,0,False
604,2016-10-17 06:15:49,0,False
605,2018-11-19 07:31:41,0,False
606,2019-03-05 22:12:24,0,False
607,2017-01-08 05:39:36,0,False
608,2015-07-18 01:30:06,0,False
609,2015-12-19 03:35:47,0,False
610,2016-08-22 05:52:30,1,False
611,2016-10-23 02:41:22,1,False
612,2017-02-03 08:53:52,1,False
613,2017-02-08 07:42:06,0,False
614,2020-04-09 05:54:18,0,False
615,2017-10-18 01:30:06,0,False
616,2015-08-26 03:39:37,0,False
617,2018-07-13 05:14:57,0,False
618,2019-02-19 07:46:38,0,False
619,2015-08-27 01:30:03,0,False
620,2014-02-27 06:48:33,0,False
621,2016-03-05 05:48:00,0,False
622,2013-08-19 07:56:57,0,False
623,2012-12-26 07:00:43,0,False
624,2014-03-26 04:41:28,0,False
625,2016-07-18 20:47:38,0,False
626,2015-06-29 01:30:05,0,False
627,2013-06-06 11:21:45,0,False
628,2012-11-21 05:54:36,0,False
629,2016-05-24 05:45:36,0,False
630,2019-12-10 07:27:02,0,False
631,2018-09-06 07:48:46,0,False
632,2016-07-21 04:50:54,0,True
633,2019-07-29 09:16:42,0,False
634,2014-04-02 04:37:51,0,True
635,2016-05-26 03:40:00,0,False
636,2018-04-22 06:21:29,0,False
637,2015-07-31 01:30:05,0,False
638,2014-04-17 03:30:39,0,False
639,2012-12-01 07:09:20,0,False
640,2014-09-17 05:59:09,0,False
641,2015-06-19 02:38:14,,False
642,2017-04-13 07:57:40,0,False
643,2017-09-05 04:38:20,,False
644,2019-03-11 04:58:48,0,False
645,2018-01-09 03:33:06,0,False
646,2019-06-30 04:08:18,0,False
647,2013-06-05 08:30:53,0,False
648,2016-03-11 05:49:58,,False
649,2013-06-22 08:26:40,0,False
650,2016-12-20 04:41:44,1,False
651,2018-11-12 07:44:46,0,False
652,2014-10-06 04:42:10,0,False
653,2016-04-30 08:00:11,0,False
654,2014-08-25 06:21:48,0,False
655,2013-01-24 05:18:19,0,False
656,2018-06-12 04:01:54,0,False
657,2013-08-12 05:39:42,0,False
658,2014-04-10 05:52:09,0,False
659,2015-06-25 06:55:58,0,False
660,2015-10-06 04:33:28,1,False
661,2016-11-14 03:51:35,0,False
662,2013-03-12 06:03:36,0,False
663,2018-01-20 07:52:32,0,False
664,2016-02-11 04:49:44,0,False
665,2016-08-23 05:57:28,0,False
666,2015-02-09 08:52:33,0,False
667,2017-03-03 05:42:15,1,False
668,2017-03-26 05:46:54,1,False
669,2017-06-09 07:53:18,0,False
670,2014-09-30 04:04:45,0,False
671,2016-01-12 04:42:11,0,False
672,2019-03-26 04:07:24,0,False
673,2012-10-24 06:05:27,0,False
674,2015-05-20 01:30:36,0,False
675,2019-05-19 01:30:11,0,False
676,2019-12-28 03:49:11,0,False
677,2013-03-17 06:37:34,0,False
678,2013-09-18 10:33:57,0,False
679,2019-04-02 02:52:06,0,False
680,2016-08-28 08:16:18,0,False
681,2013-06-19 07:08:20,1,False
682,2015-02-21 02:30:41,0,False
683,2020-03-30 01:30:16,0,False
684,2018-03-19 04:01:11,0,False
685,2015-01-15 05:30:18,0,False
686,2014-12-30 05:39:33,0,False
687,2020-04-26 05:57:12,0,False
688,2015-03-30 01:30:26,0,False
689,2019-04-30 13:14:22,0,False
690,2017-02-14 06:44:45,0,False
691,2015-01-10 05:54:32,0,False
692,2019-05-02 06:42:46,0,False
693,2020-02-10 05:52:02,0,False
694,2020-06-12 04:49:33,0,False
695,2015-02-14 02:30:34,0,False
696,2013-07-09 08:32:12,0,True
697,2013-03-01 04:30:26,0,False
698,2015-11-20 05:50:05,0,False
699,2019-11-18 10:03:29,0,False
700,2020-06-01 05:52:40,0,False
701,2020-05-30 02:36:24,0,False
702,2019-11-21 07:25:12,0,False
703,2018-02-25 04:38:32,0,False
704,2017-08-14 01:30:06,0,False
705,2017-10-10 07:50:35,1,False
706,2015-06-03 07:17:05,0,False
707,2016-06-01 05:50:39,0,False
708,2016-06-01 01:30:07,0,False
709,2015-11-17 03:36:41,0,False
710,2016-07-11 02:34:35,0,False
711,2014-03-26 04:05:27,0,False
712,2019-12-05 08:52:42,,False
713,2019-10-28 02:48:15,0,False
714,2015-12-05 09:32:40,0,False
715,2014-11-14 02:56:35,0,False
716,2014-04-30 06:47:32,0,False
717,2014-10-09 05:18:44,0,False
718,2013-05-27 08:48:45,0,False
719,2015-08-13 08:16:48,0,False
720,2016-11-27 05:03:18,0,False
721,2015-09-16 06:07:43,0,False
722,2018-08-31 05:18:14,0,False
723,2013-10-19 04:02:49,0,False
724,2017-07-01 02:32:21,0,False
725,2019-09-20 01:30:07,0,False
726,2014-07-17 03:30:30,0,False
727,2019-04-22 18:50:47,0,False
728,2018-08-28 06:47:24,0,False
729,2016-09-27 07:18:49,1,False
730,2018-03-25 02:34:56,0,False
731,2013-09-04 06:55:16,0,False
732,2016-07-06 02:35:03,1,False
733,2018-11-12 10:21:32,0,False
734,2017-05-24 02:36:10,0,True
735,2012-12-01 04:30:22,0,False
